	-0.11	9.80	-6.81	-5.44	-5.00	3449.50
0.01	1.17	9.73	0.00	-0.06	0.06	3476.21
0.01	1.17	9.73	0.00	-0.06	0.06	3476.22
0.01	1.22	9.63	0.06	0.00	0.06	3476.22
0.01	1.22	9.63	0.06	0.00	0.06	3476.23
-0.01	1.09	9.70	0.06	0.06	0.00	3476.23
-0.01	1.09	9.70	0.00	0.25	0.00	3476.24
0.04	1.17	9.75	0.00	0.25	0.00	3476.24
0.04	1.17	9.75	-0.12	0.25	0.25	3476.25
-0.01	1.16	9.75	-0.12	0.25	0.25	3476.26
0.00	1.18	9.74	0.06	-0.06	0.00	3476.26
0.00	1.18	9.74	0.06	-0.06	0.00	3476.27
0.05	1.21	9.66	0.12	0.06	-0.06	3476.27
0.05	1.21	9.66	0.12	0.06	-0.06	3476.28
0.00	1.19	9.70	-0.19	-0.06	0.06	3476.28
0.00	1.19	9.70	0.06	-0.12	0.06	3476.29
0.04	1.20	9.72	0.06	-0.12	0.06	3476.29
0.04	1.20	9.72	-0.06	0.06	0.00	3476.30
0.04	1.16	9.73	-0.06	0.06	0.00	3476.30
-0.03	1.18	9.77	-0.12	-0.06	0.19	3476.31
-0.03	1.18	9.77	-0.12	-0.06	0.19	3476.32
0.02	1.19	9.65	-0.06	0.00	0.12	3476.32
0.02	1.19	9.65	-0.06	0.00	0.12	3476.33
0.00	1.19	9.72	0.00	-0.12	0.00	3476.33
0.00	1.19	9.72	0.12	0.06	0.06	3476.34
0.02	1.21	9.71	0.12	0.06	0.06	3476.34
0.02	1.21	9.71	0.12	0.00	-0.06	3476.35
0.01	1.20	9.75	0.12	0.00	-0.06	3476.36
0.03	1.20	9.71	0.12	0.12	-0.06	3476.36
0.03	1.20	9.71	0.12	0.12	-0.06	3476.37
0.02	1.19	9.64	-0.06	0.06	-0.12	3476.37
0.02	1.19	9.64	0.06	0.06	-0.06	3476.38
0.01	1.17	9.71	0.06	0.06	-0.06	3476.38
0.00	1.18	9.71	0.06	0.06	-0.06	3476.39
0.00	1.18	9.71	0.06	0.06	-0.06	3476.39
0.00	1.18	9.71	0.00	0.00	-0.06	3476.40
0.00	1.18	9.74	0.00	0.00	-0.06	3476.41
0.00	1.18	9.71	-0.06	-0.12	0.25	3476.41
0.00	1.18	9.71	-0.06	-0.12	0.25	3476.42
0.03	1.20	9.64	0.00	-0.12	0.00	3476.42
0.03	1.20	9.64	0.00	-0.12	0.00	3476.43
0.00	1.17	9.68	-0.06	0.00	0.12	3476.43
0.00	1.17	9.68	0.06	0.00	0.00	3476.44
0.01	1.18	9.71	0.06	0.00	0.00	3476.44
0.01	1.18	9.71	-0.06	-0.06	-0.06	3476.45
0.00	1.18	9.73	-0.06	-0.06	-0.06	3476.46
0.01	1.19	9.75	0.12	-0.06	-0.12	3476.46
0.01	1.19	9.75	0.12	-0.06	-0.12	3476.47
0.00	1.18	9.66	0.12	0.06	0.06	3476.47
0.00	1.18	9.66	0.06	-0.06	0.00	3476.48
0.01	1.19	9.70	0.06	-0.06	0.00	3476.49
0.01	1.19	9.70	-0.06	0.06	-0.06	3476.49
0.00	1.19	9.73	-0.06	0.06	-0.06	3476.50
0.00	1.19	9.73	0.12	-0.12	-0.12	3476.50
0.01	1.17	9.75	0.12	-0.12	-0.12	3476.51
0.00	1.19	9.75	0.00	0.00	0.00	3476.51
0.00	1.19	9.75	0.00	0.00	0.00	3476.52
0.02	1.18	9.65	0.06	0.06	0.06	3476.52
0.02	1.18	9.65	0.06	0.06	0.06	3476.53
0.03	1.22	9.69	0.00	0.12	-0.06	3476.53
0.03	1.22	9.69	-0.06	-0.12	-0.19	3476.54
0.03	1.19	9.70	-0.06	-0.12	-0.19	3476.54
0.03	1.19	9.70	0.00	0.06	0.00	3476.55
0.02	1.19	9.73	0.00	0.06	0.00	3476.56
0.00	1.18	9.72	0.25	-0.12	-0.06	3476.56
0.00	1.18	9.72	0.25	-0.12	-0.06	3476.57
0.00	1.17	9.66	0.19	-0.06	-0.06	3476.57
0.00	1.17	9.66	0.19	-0.06	-0.06	3476.58
0.01	1.17	9.68	0.06	-0.12	0.06	3476.59
0.01	1.17	9.68	-0.12	-0.12	0.25	3476.59
0.02	1.18	9.76	-0.12	-0.12	0.25	3476.60
0.02	1.18	9.76	-0.06	-0.12	-0.06	3476.60
0.00	1.20	9.76	-0.06	-0.12	-0.06	3476.61
0.00	1.20	9.78	0.00	-0.06	0.00	3476.61
0.00	1.20	9.78	0.00	-0.06	0.00	3476.62
0.02	1.19	9.66	0.19	-0.06	-0.12	3476.62
0.02	1.19	9.66	0.19	-0.06	-0.12	3476.63
0.00	1.19	9.72	0.00	-0.19	0.12	3476.64
0.00	1.19	9.72	-0.06	-0.19	0.06	3476.64
0.00	1.18	9.76	-0.06	-0.19	0.06	3476.65
0.00	1.18	9.76	0.06	-0.12	-0.06	3476.65
0.00	1.19	9.74	0.06	-0.12	-0.06	3476.66
0.01	1.18	9.78	0.00	-0.06	0.00	3476.66
0.01	1.18	9.78	0.00	-0.06	0.00	3476.67
0.00	1.20	9.64	-0.06	0.00	0.00	3476.67
0.00	1.20	9.64	-0.06	-0.06	0.06	3476.68
0.00	1.18	9.68	-0.06	-0.06	0.06	3476.69
0.00	1.18	9.68	0.06	0.00	0.12	3476.69
0.00	1.19	9.72	0.06	0.00	0.12	3476.70
0.00	1.19	9.72	0.06	0.06	0.06	3476.70
0.02	1.17	9.75	0.06	0.06	0.06	3476.71
0.02	1.18	9.70	0.00	0.19	0.06	3476.71
0.02	1.18	9.70	0.00	0.19	0.06	3476.72
0.01	1.20	9.64	0.00	0.06	-0.06	3476.72
0.01	1.20	9.64	0.00	0.06	-0.06	3476.73
0.00	1.19	9.67	0.12	0.06	0.06	3476.74
0.00	1.19	9.67	0.12	0.12	-0.06	3476.74
0.01	1.20	9.71	0.12	0.12	-0.06	3476.75
0.01	1.20	9.71	0.06	0.19	-0.19	3476.75
0.01	1.21	9.74	0.06	0.19	-0.19	3476.76
0.00	1.17	9.72	0.00	0.06	0.06	3476.76
0.00	1.17	9.72	0.00	0.06	0.06	3476.77
0.02	1.18	9.62	-0.12	-0.19	0.12	3476.77
0.02	1.18	9.62	0.06	0.00	0.06	3476.78
0.02	1.19	9.68	0.06	0.00	0.06	3476.79
0.02	1.19	9.68	-0.06	-0.12	-0.06	3476.79
0.01	1.19	9.74	-0.06	-0.12	-0.06	3476.80
0.01	1.19	9.74	0.00	0.00	-0.12	3476.80
0.02	1.18	9.76	0.00	0.00	-0.12	3476.81
0.01	1.17	9.76	-0.06	0.00	0.00	3476.81
0.01	1.17	9.76	-0.06	0.00	0.00	3476.82
0.01	1.18	9.67	-0.06	-0.12	0.00	3476.82
0.01	1.18	9.67	-0.06	-0.12	0.00	3476.83
0.00	1.18	9.70	-0.06	0.00	-0.06	3476.84
0.00	1.18	9.70	0.00	-0.06	-0.19	3476.84
0.00	1.18	9.73	0.00	-0.06	-0.19	3476.85
0.00	1.18	9.73	0.12	0.19	0.00	3476.85
0.01	1.18	9.74	0.12	0.19	0.00	3476.86
0.01	1.19	9.75	0.06	0.12	0.00	3476.86
0.01	1.19	9.75	0.06	0.12	0.00	3476.87
0.02	1.18	9.67	-0.06	-0.12	0.00	3476.88
0.02	1.18	9.67	-0.06	-0.12	0.00	3476.88
0.02	1.19	9.70	0.19	-0.12	0.06	3476.89
0.02	1.19	9.70	-0.06	0.00	-0.06	3476.89
0.03	1.19	9.75	-0.06	0.00	-0.06	3476.90
0.03	1.19	9.75	-0.06	0.06	-0.19	3476.90
0.00	1.18	9.72	-0.06	0.06	-0.19	3476.91
0.01	1.17	9.74	0.06	0.00	-0.19	3476.91
0.01	1.17	9.74	0.06	0.00	-0.19	3476.92
-0.01	1.16	9.64	0.00	-0.06	0.00	3476.92
-0.01	1.16	9.64	0.00	-0.06	0.00	3476.93
0.00	1.18	9.70	0.06	0.12	-0.12	3476.94
0.00	1.18	9.70	0.00	0.00	0.00	3476.94
0.00	1.21	9.71	0.00	0.00	0.00	3476.95
0.00	1.21	9.71	0.00	0.06	-0.19	3476.95
0.00	1.19	9.77	0.00	0.06	-0.19	3476.96
0.01	1.18	9.71	-0.06	0.12	0.00	3476.96
0.01	1.18	9.71	-0.06	0.12	0.00	3476.97
0.01	1.19	9.64	-0.06	0.00	-0.06	3476.98
0.01	1.19	9.64	-0.12	0.12	0.00	3476.98
0.01	1.21	9.68	-0.12	0.12	0.00	3476.99
0.01	1.21	9.68	0.06	0.06	0.00	3476.99
0.02	1.20	9.75	0.06	0.06	0.00	3477.00
0.02	1.20	9.75	0.00	0.12	0.00	3477.00
0.00	1.18	9.71	0.00	0.12	0.00	3477.01
0.03	1.19	9.74	0.00	0.00	0.00	3477.01
0.03	1.19	9.74	0.00	0.00	0.00	3477.02
0.00	1.20	9.68	0.19	0.19	0.00	3477.02
0.00	1.20	9.68	0.19	0.19	0.00	3477.03
0.02	1.18	9.72	0.12	0.12	0.00	3477.04
0.02	1.18	9.72	-0.12	0.19	0.06	3477.04
0.02	1.19	9.74	-0.12	0.19	0.06	3477.05
0.02	1.19	9.74	0.00	0.12	-0.12	3477.05
0.00	1.19	9.72	0.00	0.12	-0.12	3477.06
0.01	1.18	9.69	-0.06	0.00	0.00	3477.06
0.01	1.18	9.69	-0.06	0.00	0.00	3477.07
0.01	1.19	9.64	0.00	0.00	0.06	3477.08
0.01	1.19	9.64	0.00	0.00	0.06	3477.08
0.00	1.20	9.71	-0.06	0.12	0.00	3477.09
0.00	1.20	9.71	-0.12	0.12	-0.12	3477.09
0.01	1.19	9.74	-0.12	0.12	-0.12	3477.10
0.01	1.19	9.74	0.06	-0.06	-0.06	3477.10
0.02	1.18	9.76	0.06	-0.06	-0.06	3477.11
0.00	1.18	9.71	-0.06	-0.19	0.06	3477.11
0.00	1.18	9.71	-0.06	-0.19	0.06	3477.12
0.01	1.18	9.64	0.06	0.00	-0.06	3477.13
0.01	1.18	9.64	0.06	0.00	-0.06	3477.13
0.01	1.21	9.66	-0.12	0.12	0.06	3477.14
0.01	1.21	9.66	0.06	0.06	-0.12	3477.14
0.00	1.18	9.74	0.06	0.06	-0.12	3477.15
0.00	1.18	9.74	0.00	0.06	0.12	3477.15
0.01	1.20	9.74	0.00	0.06	0.12	3477.16
0.00	1.20	9.74	-0.06	-0.06	-0.06	3477.17
0.00	1.20	9.74	-0.06	-0.06	-0.06	3477.17
0.01	1.17	9.66	0.06	0.19	-0.06	3477.18
0.01	1.17	9.66	0.06	0.19	-0.06	3477.18
0.00	1.18	9.71	-0.06	0.06	0.06	3477.19
0.00	1.18	9.71	0.00	0.12	0.06	3477.19
0.02	1.20	9.73	0.00	0.12	0.06	3477.20
0.02	1.20	9.73	0.06	0.00	-0.06	3477.20
0.02	1.19	9.74	0.06	0.00	-0.06	3477.21
0.02	1.20	9.75	0.00	0.00	-0.06	3477.22
0.02	1.20	9.75	0.00	0.00	-0.06	3477.22
0.00	1.19	9.69	0.00	0.12	-0.06	3477.23
0.00	1.19	9.69	0.00	0.12	-0.06	3477.23
0.01	1.18	9.70	0.00	0.06	-0.06	3477.24
0.01	1.18	9.70	-0.06	-0.06	0.00	3477.24
0.01	1.19	9.71	-0.06	-0.06	0.00	3477.25
0.01	1.19	9.71	-0.06	-0.19	0.00	3477.25
0.03	1.19	9.77	-0.06	-0.19	0.00	3477.26
0.00	1.18	9.70	0.06	-0.06	-0.06	3477.27
0.00	1.18	9.70	0.06	-0.06	-0.06	3477.27
0.01	1.19	9.65	0.12	0.12	0.00	3477.28
0.01	1.19	9.65	-0.06	-0.12	-0.12	3477.28
0.00	1.19	9.70	-0.06	-0.12	-0.12	3477.29
0.01	1.18	9.73	0.00	0.06	0.19	3477.30
0.01	1.18	9.73	0.00	0.06	0.19	3477.30
0.01	1.18	9.73	0.12	0.06	0.06	3477.30
0.02	1.18	9.75	0.12	0.06	0.06	3477.31
0.00	1.18	9.75	0.00	-0.19	0.00	3477.32
0.00	1.18	9.75	0.00	-0.19	0.00	3477.32
-0.01	1.19	9.63	-0.06	0.06	0.00	3477.33
-0.01	1.19	9.63	-0.06	0.06	0.00	3477.33
0.01	1.20	9.68	0.06	0.19	-0.12	3477.34
0.01	1.20	9.68	0.19	0.06	0.00	3477.34
0.02	1.18	9.72	0.19	0.06	0.00	3477.35
0.02	1.18	9.72	0.00	0.06	-0.12	3477.35
0.01	1.20	9.75	0.00	0.06	-0.12	3477.36
0.04	1.19	9.76	0.00	-0.06	0.00	3477.37
0.04	1.19	9.76	0.00	-0.06	0.00	3477.37
0.01	1.17	9.66	-0.06	0.06	0.06	3477.38
0.01	1.17	9.66	-0.06	0.06	0.06	3477.38
0.04	1.17	9.68	-0.06	-0.06	0.12	3477.39
0.04	1.17	9.68	0.00	0.00	-0.06	3477.40
0.01	1.18	9.74	0.00	0.00	-0.06	3477.40
0.01	1.18	9.74	0.06	0.12	-0.06	3477.40
0.00	1.20	9.76	0.06	0.12	-0.06	3477.41
0.01	1.19	9.75	-0.06	0.06	0.00	3477.42
0.01	1.19	9.75	-0.06	0.06	0.00	3477.42
0.00	1.18	9.64	0.06	0.06	-0.12	3477.43
0.00	1.18	9.64	0.06	0.06	-0.12	3477.43
0.00	1.17	9.70	0.00	0.12	0.00	3477.44
0.00	1.17	9.70	-0.06	-0.19	0.06	3477.44
0.00	1.19	9.72	-0.06	-0.19	0.06	3477.45
0.00	1.19	9.72	0.06	0.00	0.06	3477.45
0.03	1.19	9.75	0.06	0.00	0.06	3477.46
0.01	1.19	9.69	0.00	-0.06	-0.06	3477.47
0.01	1.19	9.69	0.00	-0.06	-0.06	3477.47
0.00	1.18	9.65	-0.06	0.00	-0.06	3477.48
0.00	1.18	9.65	-0.06	0.00	-0.06	3477.48
0.01	1.18	9.70	0.19	0.00	0.00	3477.49
0.01	1.18	9.70	0.00	0.06	-0.12	3477.50
0.00	1.17	9.72	0.00	0.06	-0.12	3477.50
0.00	1.17	9.72	0.00	0.06	-0.12	3477.51
0.00	1.21	9.75	0.00	0.06	-0.12	3477.51
0.02	1.18	9.75	0.12	0.00	0.00	3477.52
0.02	1.18	9.75	0.12	0.00	0.00	3477.52
0.02	1.18	9.64	0.00	0.00	0.00	3477.53
0.02	1.18	9.64	0.00	0.00	0.00	3477.53
0.00	1.21	9.70	0.00	0.12	0.06	3477.54
0.00	1.21	9.70	-0.06	0.00	0.06	3477.54
0.01	1.19	9.71	-0.06	0.00	0.06	3477.55
0.01	1.19	9.71	0.06	0.19	0.00	3477.56
0.00	1.18	9.75	0.06	0.19	0.00	3477.56
0.01	1.21	9.74	0.06	0.06	0.00	3477.57
0.01	1.21	9.74	0.06	0.06	0.00	3477.57
0.00	1.19	9.66	0.06	0.00	0.12	3477.58
0.00	1.19	9.66	0.06	0.00	0.12	3477.58
0.01	1.20	9.69	-0.06	-0.06	0.06	3477.59
0.01	1.20	9.69	-0.12	0.00	0.00	3477.60
0.01	1.18	9.72	-0.12	0.00	0.00	3477.60
0.01	1.18	9.72	0.12	-0.06	0.00	3477.61
0.00	1.18	9.75	0.12	-0.06	0.00	3477.61
-0.01	1.18	9.69	0.06	0.00	-0.06	3477.62
-0.01	1.18	9.69	0.06	0.00	-0.06	3477.62
0.02	1.18	9.66	0.00	-0.06	-0.06	3477.63
0.02	1.18	9.66	0.00	-0.06	-0.06	3477.64
0.00	1.19	9.67	0.19	0.31	0.00	3477.64
0.00	1.19	9.67	0.00	0.06	0.00	3477.65
0.00	1.18	9.71	0.00	0.06	0.00	3477.65
0.00	1.18	9.71	-0.06	0.06	0.00	3477.66
0.00	1.18	9.74	-0.06	0.06	0.00	3477.66
0.00	1.17	9.74	0.00	0.06	-0.06	3477.67
0.00	1.17	9.74	0.00	0.06	-0.06	3477.67
0.03	1.20	9.66	-0.06	0.19	0.00	3477.68
0.03	1.20	9.66	-0.06	0.19	0.00	3477.69
0.02	1.18	9.66	0.00	0.00	-0.06	3477.69
0.02	1.18	9.66	-0.06	-0.19	-0.12	3477.70
0.02	1.20	9.73	-0.06	-0.19	-0.12	3477.70
0.02	1.20	9.73	0.06	0.19	-0.06	3477.71
0.00	1.18	9.78	0.06	0.19	-0.06	3477.71
0.00	1.18	9.74	0.00	0.00	0.06	3477.72
0.00	1.18	9.74	0.00	0.00	0.06	3477.72
0.03	1.18	9.65	0.00	0.00	-0.06	3477.73
0.03	1.18	9.65	0.00	0.00	-0.06	3477.74
0.01	1.19	9.69	0.00	0.19	0.00	3477.74
0.01	1.19	9.69	0.00	0.06	0.00	3477.75
0.00	1.18	9.71	0.00	0.06	0.00	3477.75
0.00	1.18	9.71	-0.06	-0.06	0.06	3477.76
0.01	1.20	9.71	-0.06	-0.06	0.06	3477.76
0.01	1.20	9.77	0.06	0.06	-0.19	3477.77
0.01	1.20	9.77	0.06	0.06	-0.19	3477.78
0.01	1.18	9.64	0.12	0.00	0.06	3477.78
0.01	1.18	9.64	-0.12	-0.06	0.12	3477.79
0.00	1.20	9.69	-0.12	-0.06	0.12	3477.79
0.02	1.20	9.74	0.00	-0.06	-0.06	3477.80
0.02	1.20	9.74	0.00	-0.06	-0.06	3477.80
0.02	1.20	9.74	0.00	0.12	0.00	3477.81
0.01	1.19	9.73	0.00	0.12	0.00	3477.81
0.01	1.16	9.70	0.00	-0.06	0.12	3477.82
0.01	1.16	9.70	0.00	-0.06	0.12	3477.82
0.01	1.20	9.63	-0.06	-0.25	0.12	3477.83
0.01	1.20	9.63	-0.06	-0.25	0.12	3477.84
0.01	1.18	9.69	0.06	0.12	-0.19	3477.84
0.01	1.18	9.69	-0.06	0.12	-0.12	3477.85
0.00	1.19	9.73	-0.06	0.12	-0.12	3477.85
0.00	1.19	9.73	0.06	0.06	0.00	3477.86
0.02	1.19	9.76	0.06	0.06	0.00	3477.86
0.00	1.18	9.71	-0.06	-0.06	0.00	3477.87
0.00	1.18	9.71	-0.06	-0.06	0.00	3477.88
0.00	1.19	9.65	0.06	-0.19	0.00	3477.88
0.00	1.19	9.65	0.00	0.06	0.06	3477.89
0.02	1.18	9.67	0.00	0.06	0.06	3477.89
0.02	1.18	9.67	-0.06	-0.19	-0.06	3477.90
0.00	1.18	9.72	-0.06	-0.19	-0.06	3477.90
0.00	1.18	9.72	-0.06	-0.06	-0.06	3477.91
0.00	1.19	9.74	-0.06	-0.06	-0.06	3477.91
0.01	1.19	9.74	0.00	0.12	0.00	3477.92
0.01	1.19	9.74	0.00	0.12	0.00	3477.92
0.01	1.18	9.66	0.06	0.12	0.06	3477.93
0.01	1.18	9.66	0.06	0.12	0.06	3477.94
0.00	1.18	9.71	0.12	0.06	0.00	3477.94
0.00	1.18	9.71	-0.06	-0.25	0.12	3477.95
0.02	1.20	9.73	-0.06	-0.25	0.12	3477.95
0.02	1.20	9.73	0.00	0.12	0.06	3477.96
0.00	1.17	9.74	0.00	0.12	0.06	3477.96
0.00	1.18	9.75	0.25	0.06	-0.06	3477.97
0.00	1.18	9.75	0.25	0.06	-0.06	3477.98
0.01	1.19	9.66	-0.06	-0.12	0.00	3477.98
0.01	1.19	9.66	0.00	-0.06	0.00	3477.99
0.00	1.18	9.71	0.00	-0.06	0.00	3477.99
0.00	1.18	9.71	0.06	0.12	-0.06	3478.00
0.02	1.18	9.74	0.06	0.12	-0.06	3478.00
0.02	1.18	9.74	0.06	0.06	0.06	3478.01
0.00	1.17	9.74	0.06	0.06	0.06	3478.01
0.00	1.19	9.69	0.19	0.12	-0.06	3478.02
0.00	1.19	9.69	0.19	0.12	-0.06	3478.03
0.03	1.18	9.63	-0.06	-0.19	-0.06	3478.03
0.03	1.18	9.63	-0.06	-0.19	-0.06	3478.04
0.00	1.16	9.66	0.12	0.12	0.00	3478.04
0.00	1.16	9.66	0.06	0.00	0.00	3478.05
0.00	1.18	9.71	0.06	0.00	0.00	3478.05
0.00	1.18	9.71	-0.12	0.00	0.06	3478.06
0.00	1.16	9.78	-0.12	0.00	0.06	3478.07
0.00	1.18	9.74	0.12	-0.06	-0.12	3478.07
0.00	1.18	9.74	0.12	-0.06	-0.12	3478.08
0.02	1.19	9.64	0.06	0.00	-0.12	3478.08
0.02	1.19	9.64	0.06	0.00	-0.12	3478.09
0.00	1.18	9.68	0.06	0.00	-0.06	3478.09
0.00	1.18	9.68	0.00	0.12	0.00	3478.10
0.01	1.21	9.75	0.00	0.12	0.00	3478.10
0.01	1.21	9.75	0.00	0.19	0.00	3478.11
0.00	1.17	9.79	0.00	0.19	0.00	3478.11
0.00	1.18	9.75	-0.12	-0.19	0.12	3478.12
0.00	1.18	9.75	-0.12	-0.19	0.12	3478.13
0.02	1.20	9.64	-0.06	0.00	0.06	3478.13
0.02	1.20	9.64	-0.06	0.00	0.06	3478.14
0.01	1.18	9.67	0.06	0.00	0.00	3478.14
0.01	1.18	9.67	0.06	-0.12	0.00	3478.15
0.03	1.18	9.73	0.06	-0.12	0.00	3478.15
0.03	1.18	9.73	-0.06	0.00	0.00	3478.16
0.01	1.20	9.74	-0.06	0.00	0.00	3478.17
0.00	1.18	9.68	-0.06	0.00	0.00	3478.17
0.00	1.18	9.68	-0.06	0.00	0.00	3478.18
0.01	1.18	9.64	0.00	-0.12	0.00	3478.18
0.01	1.18	9.64	0.00	-0.12	0.00	3478.19
0.01	1.19	9.70	0.06	0.12	0.06	3478.19
0.01	1.19	9.70	0.06	0.00	0.00	3478.20
0.02	1.18	9.71	0.06	0.00	0.00	3478.20
0.02	1.18	9.71	0.00	-0.06	0.00	3478.21
0.01	1.20	9.76	0.00	-0.06	0.00	3478.21
0.00	1.18	9.71	0.00	0.06	0.00	3478.22
0.00	1.18	9.71	0.00	0.06	0.00	3478.23
0.01	1.19	9.65	0.00	-0.19	0.06	3478.23
0.01	1.19	9.65	0.00	-0.19	0.06	3478.24
0.00	1.18	9.69	-0.06	0.12	0.00	3478.24
0.00	1.18	9.69	0.00	-0.06	0.06	3478.25
0.00	1.20	9.75	0.00	-0.06	0.06	3478.25
0.00	1.20	9.75	0.06	0.06	0.00	3478.26
0.00	1.19	9.74	0.06	0.06	0.00	3478.27
0.00	1.19	9.77	0.06	0.12	-0.12	3478.27
0.00	1.19	9.77	0.06	0.12	-0.12	3478.28
0.02	1.19	9.69	0.00	0.12	-0.06	3478.28
0.02	1.19	9.69	0.00	0.12	-0.06	3478.29
0.00	1.18	9.72	0.00	0.06	-0.06	3478.29
0.00	1.18	9.72	0.06	0.06	-0.19	3478.30
0.01	1.19	9.73	0.06	0.06	-0.19	3478.30
0.01	1.19	9.73	0.06	0.00	0.00	3478.31
0.03	1.19	9.77	0.06	0.00	0.00	3478.32
0.01	1.22	9.75	0.12	-0.12	0.12	3478.32
0.01	1.22	9.75	0.12	-0.12	0.12	3478.33
0.00	1.19	9.65	0.00	0.12	0.06	3478.33
0.00	1.19	9.65	0.00	0.12	0.06	3478.34
0.02	1.18	9.71	-0.06	0.00	-0.06	3478.34
0.02	1.18	9.71	0.00	-0.12	-0.06	3478.35
0.00	1.18	9.73	0.00	-0.12	-0.06	3478.35
0.00	1.18	9.73	0.00	0.00	0.00	3478.36
0.00	1.19	9.73	0.00	0.00	0.00	3478.37
0.00	1.19	9.71	0.00	-0.06	-0.06	3478.37
0.00	1.19	9.71	0.00	-0.06	-0.06	3478.38
0.01	1.18	9.64	0.06	0.06	0.00	3478.38
0.01	1.18	9.64	0.06	0.06	0.00	3478.39
0.03	1.22	9.67	0.06	0.19	-0.06	3478.39
0.03	1.22	9.67	-0.06	0.19	0.00	3478.40
0.03	1.20	9.72	-0.06	0.19	0.00	3478.41
0.03	1.20	9.72	-0.06	-0.06	-0.06	3478.41
0.01	1.19	9.74	-0.06	-0.06	-0.06	3478.42
0.01	1.18	9.71	0.12	-0.06	-0.12	3478.42
0.01	1.18	9.71	0.12	-0.06	-0.12	3478.43
0.00	1.20	9.63	0.12	0.06	0.00	3478.43
0.00	1.20	9.63	0.12	0.06	0.00	3478.44
0.01	1.19	9.64	0.00	-0.06	0.00	3478.45
0.01	1.19	9.64	-0.12	-0.06	0.12	3478.45
0.01	1.17	9.74	-0.12	-0.06	0.12	3478.46
0.01	1.17	9.74	0.06	0.00	-0.06	3478.46
0.01	1.18	9.76	0.06	0.00	-0.06	3478.47
0.01	1.20	9.77	0.06	0.06	0.06	3478.47
0.01	1.20	9.77	0.06	0.06	0.06	3478.48
0.01	1.18	9.64	0.00	0.00	0.00	3478.48
0.01	1.18	9.64	-0.06	0.12	0.12	3478.49
0.01	1.19	9.72	-0.06	0.12	0.12	3478.50
0.01	1.18	9.71	0.06	0.12	-0.12	3478.50
0.01	1.18	9.71	0.06	0.12	-0.12	3478.51
0.01	1.18	9.71	0.00	0.00	-0.12	3478.51
0.03	1.21	9.75	0.00	0.00	-0.12	3478.52
0.00	1.18	9.77	0.06	-0.06	0.00	3478.52
0.00	1.18	9.77	0.06	-0.06	0.00	3478.53
0.00	1.19	9.64	-0.12	-0.06	0.06	3478.53
0.00	1.19	9.64	-0.12	-0.06	0.06	3478.54
0.01	1.18	9.71	-0.06	0.00	0.00	3478.55
0.01	1.18	9.71	-0.06	-0.19	0.00	3478.55
0.01	1.19	9.71	-0.06	-0.19	0.00	3478.56
0.01	1.19	9.71	0.19	0.00	0.06	3478.56
0.01	1.18	9.74	0.19	0.00	0.06	3478.57
0.01	1.18	9.69	0.19	0.19	-0.19	3478.57
0.01	1.18	9.69	0.19	0.19	-0.19	3478.58
0.01	1.20	9.66	0.19	0.19	0.00	3478.58
0.01	1.20	9.66	0.12	-0.06	0.06	3478.59
0.02	1.16	9.70	0.12	-0.06	0.06	3478.60
0.02	1.16	9.70	-0.19	-0.12	0.00	3478.60
-0.01	1.17	9.70	-0.19	-0.12	0.00	3478.61
-0.01	1.17	9.70	0.00	0.31	0.00	3478.61
0.01	1.17	9.76	0.00	0.31	0.00	3478.62
0.03	1.20	9.74	0.06	0.25	-0.12	3478.62
0.03	1.20	9.74	0.06	0.25	-0.12	3478.63
0.01	1.18	9.63	0.00	0.12	0.06	3478.63
0.01	1.18	9.63	0.00	0.12	0.06	3478.64
0.02	1.18	9.70	-0.12	0.12	0.06	3478.65
0.02	1.18	9.70	0.00	0.19	0.12	3478.65
0.00	1.17	9.71	0.00	0.19	0.12	3478.66
0.00	1.17	9.71	0.06	0.12	0.06	3478.66
0.02	1.20	9.77	0.06	0.12	0.06	3478.67
0.01	1.16	9.76	-0.12	0.06	-0.06	3478.67
0.01	1.16	9.76	-0.12	0.06	-0.06	3478.68
0.01	1.18	9.66	0.00	0.00	-0.06	3478.68
0.01	1.18	9.66	0.06	0.19	0.00	3478.69
0.00	1.19	9.70	0.06	0.19	0.00	3478.70
0.00	1.19	9.70	-0.06	0.00	-0.06	3478.70
0.02	1.21	9.75	-0.06	0.00	-0.06	3478.71
0.02	1.21	9.75	0.06	0.00	-0.06	3478.71
0.00	1.18	9.73	0.06	0.00	-0.06	3478.72
0.02	1.19	9.68	-0.06	-0.06	0.06	3478.72
0.02	1.19	9.68	-0.06	-0.06	0.06	3478.73
0.01	1.20	9.66	0.00	0.00	0.06	3478.73
0.01	1.20	9.66	0.00	0.00	0.06	3478.74
0.00	1.18	9.69	0.06	-0.06	-0.12	3478.75
0.00	1.18	9.69	0.00	0.12	-0.06	3478.75
0.01	1.19	9.72	0.00	0.12	-0.06	3478.76
0.01	1.19	9.72	0.06	0.12	-0.06	3478.76
0.01	1.18	9.77	0.06	0.12	-0.06	3478.77
0.01	1.18	9.72	-0.06	0.00	-0.06	3478.77
0.01	1.18	9.72	-0.06	0.00	-0.06	3478.78
0.02	1.19	9.65	0.06	0.12	0.00	3478.79
0.02	1.19	9.65	0.00	-0.12	0.12	3478.79
0.00	1.17	9.68	0.00	-0.12	0.12	3478.80
